vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
23,Plurality,ATVA_3,50,3,"{'B': 20, 'A': 19, 'C': 11}","[0.52, 1.0, 0.52, 0.52, 0.81, 0.43, 0.81, 0.81, 1.0, 1.0, 0.52, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.81, 0.52, 0.52, 0.43, 1.0, 0.52, 0.52, 1.0, 0.43, 0.43, 0.81, 0.52, 1.0, 0.52, 0.43, 1.0, 1.0, 1.0, 0.81, 0.43, 0.81, 0.81, 1.0, 0.52, 1.0, 0.81, 1.0, 1.0, 0.43, 0.52, 0.81]",37.87000000000001,"[1, 6, 11, 12, 21, 23, 26, 28, 29, 33, 34, 39, 43, 48]","[0.01, 0.01, 0.03, 0.03, 0.03, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.01, 0.04, 0.04, 0.0, 0.04, 0.01, 0.0, 0.03, 0.03, 0.01, 0.03, 0.01, 0.01, 0.04, 0.01, 0.0, 0.0, 0.03, 0.03, 0.01, 0.01, 0.0, 0.01, 0.01, 0.01, 0.0, 0.01, 0.03, 0.04, 0.01]",0.09000000000000002,
24,Plurality,ATVA_3,50,3,"{'C': 24, 'B': 17, 'A': 9}","[1.0, 1.0, 1.0, 0.52, 1.0, 0.81, 1.0, 1.0, 1.0, 1.0, 0.81, 0.43, 0.52, 0.52, 0.52, 0.81, 0.43, 0.52, 0.52, 0.52, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 0.52, 0.52, 1.0, 1.0, 1.0, 1.0, 0.81, 1.0, 0.43, 0.52, 1.0, 1.0, 1.0, 0.81, 1.0, 1.0, 1.0, 0.52, 0.52, 0.81, 1.0, 0.43, 0.43, 1.0]",38.81,"[12, 14, 17, 23, 26, 28, 48]","[0.01, 0.01, 0.01, 0.03, 0.01, 0.03, 0.0, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.04, 0.03, 0.03, 0.01, 0.03, 0.01, 0.0, 0.01, 0.01, 0.03, 0.01, 0.0, 0.01, 0.0, 0.01, 0.03, 0.0, 0.04, 0.03, 0.0, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.03, 0.03, 0.03, 0.01, 0.03, 0.04, 0.01]",0,
25,Plurality,ATVA_3,50,3,"{'A': 18, 'C': 18, 'B': 14}","[0.52, 0.52, 0.43, 0.81, 1.0, 0.52, 0.52, 1.0, 0.81, 1.0, 0.52, 0.43, 0.43, 0.43, 0.52, 1.0, 0.52, 1.0, 0.52, 0.81, 0.43, 1.0, 0.52, 1.0, 1.0, 0.52, 1.0, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 0.81, 0.81, 0.52, 1.0, 1.0, 0.52, 1.0, 0.52, 0.43, 0.52, 1.0, 0.43, 1.0, 0.81, 1.0, 0.52, 1.0]",36.040000000000006,"[3, 6, 7, 12, 13, 14, 15, 17, 21, 23, 28, 29, 39, 41, 42, 45]","[0.03, 0.03, 0.03, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.04, 0.03, 0.04, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.0, 0.01, 0.01, 0.0, 0.03, 0.0, 0.01, 0.01, 0.0, 0.03, 0.0, 0.01, 0.01, 0.03, 0.03, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.0, 0.03, 0.0, 0.04, 0.01]",0.09000000000000002,
26,Plurality,ATVA_3,50,3,"{'C': 21, 'B': 15, 'A': 14}","[0.52, 1.0, 1.0, 0.81, 1.0, 1.0, 1.0, 0.81, 1.0, 0.81, 0.52, 1.0, 1.0, 1.0, 0.43, 1.0, 1.0, 0.52, 1.0, 1.0, 0.52, 0.43, 0.52, 0.81, 0.52, 0.43, 0.43, 0.81, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.52, 0.52, 0.43, 1.0, 1.0, 0.81, 0.81, 1.0, 0.43, 0.81, 0.52, 0.43, 0.52, 0.43, 1.0, 0.81]",37.97,"[27, 43]","[0.03, 0.0, 0.01, 0.03, 0.0, 0.01, 0.0, 0.01, 0.01, 0.03, 0.03, 0.0, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01, 0.0, 0.01, 0.01, 0.04, 0.03, 0.03, 0.03, 0.04, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.0, 0.0, 0.04, 0.04, 0.04, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.04, 0.03, 0.04, 0.0, 0.03]",0,
27,Plurality,ATVA_3,50,3,"{'A': 18, 'C': 17, 'B': 15}","[1.0, 0.43, 0.43, 0.52, 1.0, 0.52, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 0.43, 0.52, 0.52, 1.0, 0.52, 1.0, 0.43, 0.52, 0.81, 1.0, 1.0, 1.0, 0.81, 0.52, 0.43, 0.52, 0.81, 0.52, 1.0, 1.0, 1.0, 0.52, 0.81, 1.0, 0.52, 0.52, 0.81, 1.0, 0.81, 0.81, 0.52, 0.43, 1.0, 1.0, 0.43, 1.0, 0.52, 0.52]",36.040000000000006,"[3, 19, 27, 30, 37, 47]","[0.01, 0.04, 0.03, 0.03, 0.01, 0.03, 0.03, 0.03, 0.01, 0.04, 0.01, 0.01, 0.04, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.03, 0.0, 0.0, 0.01, 0.03, 0.04, 0.03, 0.04, 0.03, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.01, 0.03, 0.01, 0.01, 0.03, 0.01, 0.03, 0.04, 0.0, 0.01, 0.03, 0.01, 0.04, 0.03]",0,
28,Plurality,ATVA_3,50,3,"{'A': 19, 'B': 17, 'C': 14}","[0.52, 0.81, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 0.81, 1.0, 1.0, 0.52, 0.43, 0.81, 0.52, 0.52, 0.43, 1.0, 0.52, 1.0, 1.0, 0.81, 0.52, 0.52, 0.43, 0.52, 1.0, 1.0, 0.43, 0.81, 0.43, 0.81, 0.81, 1.0, 0.52, 1.0, 1.0, 1.0, 0.52, 0.43, 1.0, 0.52, 1.0, 0.81, 0.52, 0.52, 0.52, 1.0, 0.81, 0.52]",37.190000000000005,"[15, 17, 23, 24, 25, 31, 40, 42, 45, 47, 50]","[0.03, 0.03, 0.04, 0.01, 0.01, 0.0, 0.01, 0.0, 0.03, 0.0, 0.0, 0.04, 0.04, 0.03, 0.01, 0.03, 0.03, 0.01, 0.03, 0.0, 0.0, 0.01, 0.01, 0.01, 0.03, 0.04, 0.0, 0.0, 0.04, 0.01, 0.03, 0.01, 0.01, 0.0, 0.04, 0.0, 0.01, 0.0, 0.03, 0.03, 0.0, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.0, 0.03, 0.01]",0,
29,Plurality,ATVA_3,50,3,"{'B': 22, 'A': 15, 'C': 13}","[0.52, 0.81, 0.81, 1.0, 0.52, 0.43, 0.52, 0.81, 1.0, 0.52, 0.81, 1.0, 0.52, 1.0, 0.52, 0.52, 0.52, 1.0, 1.0, 0.81, 0.52, 1.0, 1.0, 1.0, 1.0, 0.43, 0.52, 0.52, 0.52, 0.43, 1.0, 1.0, 1.0, 0.52, 0.81, 1.0, 0.81, 0.43, 1.0, 0.81, 1.0, 1.0, 1.0, 1.0, 0.43, 0.52, 0.81, 1.0, 1.0, 1.0]",38.72,"[1, 10, 17, 34]","[0.01, 0.01, 0.01, 0.01, 0.03, 0.04, 0.03, 0.01, 0.0, 0.01, 0.03, 0.0, 0.04, 0.0, 0.03, 0.03, 0.01, 0.0, 0.0, 0.01, 0.03, 0.0, 0.01, 0.0, 0.0, 0.04, 0.04, 0.04, 0.04, 0.04, 0.0, 0.01, 0.0, 0.01, 0.01, 0.0, 0.01, 0.04, 0.0, 0.03, 0.01, 0.0, 0.0, 0.01, 0.04, 0.04, 0.03, 0.0, 0.0, 0.01]",0,
30,Plurality,ATVA_4,50,3,"{'A': 19, 'B': 16, 'C': 15}","[0.81, 0.43, 0.81, 0.43, 0.43, 1.0, 0.43, 0.52, 1.0, 0.52, 0.52, 1.0, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 0.52, 1.0, 1.0, 0.43, 0.52, 1.0, 1.0, 1.0, 1.0, 0.81, 0.52, 0.81, 0.43, 1.0, 0.52, 1.0, 0.81, 0.43, 0.43, 0.52, 0.52, 1.0, 0.52, 1.0, 0.52, 0.81, 0.52, 1.0, 0.43, 1.0, 1.0, 1.0]",36.34,[],"[0.01, 0.04, 0.01, 0.04, 0.04, 0.0, 0.04, 0.03, 0.01, 0.03, 0.03, 0.01, 0.03, 0.03, 0.0, 0.03, 0.0, 0.01, 0.03, 0.0, 0.0, 0.04, 0.03, 0.01, 0.0, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.0, 0.03, 0.01, 0.01, 0.04, 0.04, 0.03, 0.03, 0.0, 0.03, 0.0, 0.03, 0.01, 0.03, 0.01, 0.04, 0.0, 0.01, 0.0]",0,
31,Plurality,ATVA_4,50,3,"{'A': 24, 'C': 15, 'B': 11}","[1.0, 1.0, 0.81, 1.0, 0.81, 1.0, 1.0, 1.0, 1.0, 1.0, 0.43, 0.81, 0.43, 1.0, 1.0, 0.81, 0.81, 0.81, 0.43, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 0.43, 0.52, 0.43, 0.52, 1.0, 1.0, 0.52, 0.43, 0.52, 0.43, 0.52, 1.0, 1.0, 0.43, 1.0, 1.0, 1.0, 0.52, 1.0, 1.0, 0.81, 0.52, 0.52, 1.0, 1.0]",38.83,[],"[0.01, 0.01, 0.01, 0.01, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.03, 0.03, 0.01, 0.0, 0.03, 0.04, 0.03, 0.04, 0.03, 0.0, 0.0, 0.03, 0.04, 0.03, 0.04, 0.03, 0.0, 0.0, 0.04, 0.0, 0.01, 0.0, 0.03, 0.01, 0.01, 0.01, 0.03, 0.03, 0.0, 0.01]",0,
32,Plurality,ATVA_4,50,3,"{'A': 19, 'B': 19, 'C': 12}","[1.0, 1.0, 1.0, 0.52, 0.52, 1.0, 0.81, 1.0, 1.0, 0.81, 0.52, 0.52, 0.52, 0.52, 0.43, 0.81, 1.0, 0.81, 1.0, 0.81, 0.52, 0.52, 1.0, 0.52, 0.81, 0.52, 1.0, 0.43, 0.52, 1.0, 0.52, 0.81, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 0.52, 0.43, 0.43, 0.52, 1.0, 1.0, 1.0, 0.43, 0.81, 1.0, 0.43, 0.52]",36.900000000000006,"[15, 28, 40, 41, 46, 49]","[0.0, 0.0, 0.01, 0.03, 0.03, 0.01, 0.01, 0.0, 0.01, 0.01, 0.03, 0.03, 0.03, 0.03, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.04, 0.03, 0.0, 0.03, 0.01, 0.01, 0.03, 0.0, 0.03, 0.0, 0.0, 0.03, 0.04, 0.04, 0.03, 0.0, 0.01, 0.0, 0.04, 0.01, 0.0, 0.04, 0.03]",0.09000000000000002,
33,Plurality,ATVA_4,50,3,"{'C': 19, 'A': 16, 'B': 15}","[0.43, 1.0, 0.52, 0.52, 0.52, 0.81, 0.52, 0.81, 0.52, 0.52, 0.52, 1.0, 1.0, 1.0, 0.43, 0.81, 0.81, 0.52, 1.0, 0.52, 1.0, 0.52, 1.0, 0.52, 0.52, 0.43, 0.52, 1.0, 1.0, 1.0, 0.52, 1.0, 0.81, 0.43, 1.0, 0.52, 1.0, 0.81, 0.81, 0.52, 0.52, 0.52, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 1.0]",36.79,[],"[0.04, 0.0, 0.03, 0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.03, 0.0, 0.0, 0.01, 0.04, 0.01, 0.01, 0.03, 0.0, 0.03, 0.0, 0.03, 0.0, 0.03, 0.03, 0.04, 0.03, 0.01, 0.0, 0.01, 0.03, 0.01, 0.01, 0.04, 0.01, 0.03, 0.01, 0.01, 0.01, 0.03, 0.03, 0.03, 0.0, 0.03, 0.0, 0.03, 0.0, 0.0, 0.0, 0.01]",0,
34,Plurality,ATVA_4,50,3,"{'A': 18, 'C': 17, 'B': 15}","[1.0, 0.52, 0.52, 1.0, 0.43, 0.52, 0.43, 0.81, 0.52, 0.43, 1.0, 0.81, 1.0, 1.0, 0.52, 1.0, 1.0, 0.43, 0.52, 0.43, 0.81, 0.52, 0.81, 0.52, 1.0, 1.0, 0.52, 0.52, 0.52, 0.52, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 0.52, 1.0, 0.52, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 1.0, 0.52, 0.43, 0.81, 0.81]",36.13,[],"[0.0, 0.03, 0.03, 0.0, 0.04, 0.03, 0.04, 0.01, 0.03, 0.04, 0.01, 0.01, 0.0, 0.0, 0.03, 0.01, 0.01, 0.04, 0.03, 0.04, 0.01, 0.03, 0.01, 0.03, 0.0, 0.0, 0.03, 0.03, 0.03, 0.03, 0.03, 0.01, 0.0, 0.01, 0.0, 0.0, 0.03, 0.01, 0.03, 0.03, 0.03, 0.0, 0.03, 0.0, 0.01, 0.0, 0.03, 0.04, 0.01, 0.01]",0,
35,Plurality,ATVA_4,50,3,"{'B': 22, 'A': 14, 'C': 14}","[1.0, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.43, 1.0, 0.81, 1.0, 0.43, 1.0, 0.52, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 0.52, 0.81, 1.0, 1.0, 1.0, 0.81, 1.0, 1.0, 0.52, 0.52, 0.43, 1.0, 0.43, 1.0, 1.0, 0.52, 0.81, 1.0, 1.0, 0.52, 0.52, 0.52, 0.43, 0.52, 0.52, 1.0, 0.81, 0.43, 0.81]",37.76,[],"[0.0, 0.03, 0.03, 0.0, 0.03, 0.0, 0.01, 0.01, 0.04, 0.01, 0.01, 0.0, 0.04, 0.01, 0.03, 0.01, 0.03, 0.03, 0.01, 0.01, 0.03, 0.03, 0.01, 0.0, 0.01, 0.01, 0.01, 0.0, 0.0, 0.03, 0.03, 0.04, 0.01, 0.04, 0.01, 0.0, 0.03, 0.01, 0.0, 0.0, 0.03, 0.03, 0.03, 0.04, 0.03, 0.03, 0.0, 0.01, 0.04, 0.01]",0,
36,Plurality,ATVA_4,50,3,"{'B': 19, 'C': 18, 'A': 13}","[0.43, 0.52, 0.43, 0.81, 1.0, 0.81, 0.81, 0.43, 1.0, 1.0, 0.52, 0.43, 1.0, 1.0, 1.0, 0.52, 0.52, 1.0, 1.0, 1.0, 0.81, 0.52, 0.81, 1.0, 0.52, 0.52, 1.0, 0.43, 1.0, 0.43, 0.81, 0.52, 0.43, 0.52, 0.52, 1.0, 0.43, 1.0, 0.52, 0.52, 0.81, 1.0, 1.0, 0.52, 0.43, 1.0, 1.0, 0.81, 0.43, 1.0]",36.54,[],"[0.04, 0.03, 0.04, 0.01, 0.0, 0.01, 0.01, 0.04, 0.01, 0.0, 0.03, 0.04, 0.01, 0.01, 0.01, 0.03, 0.03, 0.0, 0.01, 0.01, 0.01, 0.03, 0.01, 0.0, 0.03, 0.03, 0.0, 0.04, 0.01, 0.04, 0.01, 0.03, 0.04, 0.03, 0.03, 0.01, 0.04, 0.0, 0.03, 0.03, 0.01, 0.0, 0.0, 0.03, 0.04, 0.0, 0.01, 0.01, 0.04, 0.01]",0,
37,Plurality,ATVA_4,50,3,"{'A': 20, 'B': 15, 'C': 15}","[1.0, 1.0, 0.52, 0.43, 0.52, 0.43, 1.0, 1.0, 0.81, 0.81, 0.43, 1.0, 1.0, 1.0, 1.0, 0.43, 1.0, 0.81, 0.43, 0.52, 1.0, 1.0, 0.43, 1.0, 0.52, 0.81, 1.0, 1.0, 0.52, 1.0, 0.52, 0.81, 0.52, 0.52, 0.81, 0.52, 1.0, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 0.81, 0.52, 0.43, 1.0, 0.52, 0.52, 0.52]",37.00000000000001,[],"[0.01, 0.01, 0.03, 0.04, 0.03, 0.04, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.0, 0.01, 0.04, 0.01, 0.01, 0.04, 0.03, 0.0, 0.01, 0.04, 0.01, 0.03, 0.01, 0.01, 0.0, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.01, 0.03, 0.0, 0.01, 0.03, 0.03, 0.01, 0.0, 0.03, 0.01, 0.03, 0.04, 0.0, 0.03, 0.03, 0.03]",0,
38,Plurality,ATVA_4,50,3,"{'B': 19, 'A': 18, 'C': 13}","[1.0, 1.0, 1.0, 0.52, 0.81, 0.43, 0.52, 0.81, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.43, 1.0, 0.52, 1.0, 0.52, 0.81, 0.52, 0.52, 1.0, 0.52, 0.52, 1.0, 1.0, 0.81, 0.81, 1.0, 1.0, 0.52, 1.0, 0.52, 0.52, 0.43, 1.0, 1.0, 0.52, 0.52, 0.43, 0.81, 0.43, 0.52, 0.52, 1.0, 0.81, 0.81, 1.0, 0.43]",36.9,"[6, 15, 36, 41, 43, 50]","[0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.01, 0.0, 0.04, 0.0, 0.03, 0.0, 0.03, 0.01, 0.03, 0.03, 0.0, 0.03, 0.03, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.03, 0.01, 0.03, 0.03, 0.04, 0.01, 0.0, 0.03, 0.03, 0.04, 0.01, 0.04, 0.03, 0.03, 0.0, 0.01, 0.01, 0.01, 0.04]",0.09000000000000002,
39,Plurality,ATVA_4,50,3,"{'C': 19, 'B': 18, 'A': 13}","[0.52, 0.52, 0.52, 0.43, 0.52, 0.43, 0.52, 1.0, 0.81, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 1.0, 0.43, 1.0, 1.0, 0.81, 0.43, 0.52, 0.81, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 0.81, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 0.52, 0.52, 1.0, 1.0, 0.43, 0.52, 0.81, 0.52, 0.52, 1.0, 1.0, 0.43]",36.61,"[4, 6, 19, 23, 43, 50]","[0.03, 0.03, 0.03, 0.04, 0.03, 0.04, 0.03, 0.01, 0.01, 0.03, 0.03, 0.0, 0.03, 0.01, 0.0, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01, 0.04, 0.03, 0.01, 0.03, 0.01, 0.0, 0.01, 0.0, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.0, 0.01, 0.03, 0.03, 0.0, 0.0, 0.04, 0.03, 0.01, 0.03, 0.03, 0.01, 0.0, 0.04]",0.09000000000000002,
40,Vote For 2,BTVA,50,3,"{'B': 34, 'A': 33, 'C': 33}","[0.81, 0.43, 0.52, 0.81, 0.52, 1.0, 0.52, 0.52, 0.43, 0.52, 1.0, 0.52, 0.43, 1.0, 0.52, 0.43, 0.52, 0.43, 0.43, 0.52, 0.52, 0.43, 1.0, 0.52, 0.81, 0.52, 1.0, 1.0, 0.81, 1.0, 1.0, 0.81, 0.81, 1.0, 0.81, 0.43, 0.52, 1.0, 0.52, 1.0, 0.81, 0.81, 0.52, 1.0, 0.43, 0.81, 1.0, 0.81, 1.0, 0.81]",35.39,"[1, 2, 4, 9, 13, 16, 18, 19, 22, 25, 29, 32, 33, 35, 36, 41, 42, 45, 46, 48, 50]","[0.01, 0.04, 0.03, 0.01, 0.03, 0.0, 0.03, 0.03, 0.04, 0.03, 0.01, 0.03, 0.04, 0.01, 0.03, 0.04, 0.03, 0.04, 0.04, 0.03, 0.03, 0.04, 0.0, 0.03, 0.01, 0.03, 0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.0, 0.01, 0.04, 0.03, 0.0, 0.03, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01]",0.18999999999999995,
41,Vote For 2,BTVA,50,3,"{'A': 35, 'B': 34, 'C': 31}","[0.43, 0.43, 0.43, 1.0, 0.52, 1.0, 0.43, 0.81, 1.0, 1.0, 0.52, 0.52, 0.52, 0.81, 0.52, 0.52, 0.43, 0.81, 0.43, 0.52, 0.52, 0.52, 0.43, 1.0, 0.52, 0.43, 0.43, 0.81, 1.0, 0.43, 0.81, 1.0, 1.0, 0.81, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 0.81, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 0.81]",35.39,[],"[0.04, 0.04, 0.04, 0.0, 0.03, 0.0, 0.04, 0.01, 0.01, 0.0, 0.03, 0.03, 0.03, 0.01, 0.03, 0.03, 0.04, 0.01, 0.04, 0.03, 0.03, 0.03, 0.04, 0.0, 0.03, 0.04, 0.04, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.0, 0.03, 0.01, 0.0, 0.01, 0.01, 0.03, 0.0, 0.03, 0.0, 0.0, 0.0, 0.01, 0.01]",0,
42,Vote For 2,BTVA,50,3,"{'A': 39, 'B': 34, 'C': 27}","[1.0, 0.81, 0.81, 0.81, 0.81, 1.0, 0.81, 0.81, 0.43, 0.81, 0.81, 0.81, 0.52, 1.0, 0.81, 1.0, 0.81, 1.0, 0.52, 0.43, 0.52, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 0.43, 1.0, 1.0, 1.0, 0.81, 1.0, 0.52, 0.52, 0.43, 0.81, 0.52, 1.0, 0.52, 0.81, 0.52, 1.0, 0.81, 0.52, 1.0, 0.43, 1.0, 0.52, 0.43]",38.45,[],"[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.01, 0.0, 0.03, 0.04, 0.03, 0.03, 0.01, 0.0, 0.01, 0.01, 0.01, 0.04, 0.0, 0.0, 0.0, 0.01, 0.0, 0.03, 0.03, 0.04, 0.01, 0.03, 0.0, 0.03, 0.01, 0.03, 0.01, 0.01, 0.03, 0.01, 0.04, 0.0, 0.03, 0.04]",0,
43,Vote For 2,BTVA,50,3,"{'C': 39, 'A': 35, 'B': 26}","[0.52, 0.81, 1.0, 1.0, 0.81, 1.0, 0.52, 0.52, 0.52, 1.0, 0.81, 0.52, 0.52, 1.0, 0.43, 1.0, 0.52, 0.81, 0.52, 1.0, 1.0, 1.0, 0.43, 1.0, 1.0, 0.81, 0.52, 1.0, 0.81, 1.0, 0.52, 0.52, 0.43, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 0.43, 1.0, 1.0, 1.0, 1.0, 0.52, 0.81, 0.52, 0.81, 0.52, 0.81]",38.330000000000005,[],"[0.03, 0.01, 0.01, 0.0, 0.01, 0.0, 0.03, 0.03, 0.03, 0.01, 0.01, 0.03, 0.03, 0.0, 0.04, 0.0, 0.03, 0.01, 0.03, 0.01, 0.0, 0.0, 0.04, 0.0, 0.0, 0.01, 0.03, 0.01, 0.01, 0.0, 0.03, 0.03, 0.04, 0.01, 0.03, 0.0, 0.03, 0.0, 0.0, 0.04, 0.0, 0.01, 0.0, 0.0, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01]",0,
44,Vote For 2,BTVA,50,3,"{'A': 35, 'C': 34, 'B': 31}","[0.52, 0.52, 0.43, 0.52, 0.52, 1.0, 1.0, 0.81, 0.52, 0.52, 1.0, 0.43, 0.52, 1.0, 0.81, 0.43, 0.43, 1.0, 1.0, 1.0, 1.0, 0.81, 0.81, 0.52, 0.81, 0.52, 0.52, 0.43, 0.81, 0.52, 0.43, 0.43, 0.81, 1.0, 1.0, 0.43, 0.52, 0.52, 1.0, 0.81, 0.43, 0.81, 0.52, 0.52, 0.52, 0.81, 0.43, 0.43, 1.0, 0.81]",33.96000000000001,[],"[0.03, 0.03, 0.04, 0.03, 0.03, 0.0, 0.01, 0.01, 0.03, 0.03, 0.01, 0.04, 0.03, 0.0, 0.01, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.03, 0.01, 0.03, 0.03, 0.04, 0.01, 0.03, 0.04, 0.04, 0.01, 0.0, 0.0, 0.04, 0.03, 0.03, 0.01, 0.01, 0.04, 0.01, 0.03, 0.03, 0.03, 0.01, 0.04, 0.04, 0.01, 0.01]",0,
45,Vote For 2,BTVA,50,3,"{'C': 37, 'B': 32, 'A': 31}","[1.0, 0.52, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 0.81, 1.0, 0.43, 0.81, 0.81, 0.52, 0.43, 1.0, 0.81, 1.0, 0.81, 1.0, 0.52, 0.52, 0.52, 0.52, 1.0, 0.52, 0.81, 1.0, 0.52, 0.81, 0.52, 0.52, 0.81, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.81, 0.52, 0.81, 0.52, 0.81, 0.43, 0.52, 0.81, 1.0, 0.52, 0.52]",37.18000000000001,"[11, 15, 45]","[0.0, 0.03, 0.03, 0.03, 0.01, 0.03, 0.0, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.03, 0.04, 0.0, 0.01, 0.01, 0.01, 0.01, 0.03, 0.03, 0.03, 0.03, 0.01, 0.03, 0.01, 0.01, 0.03, 0.01, 0.03, 0.03, 0.01, 0.0, 0.0, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.03, 0.01, 0.04, 0.03, 0.01, 0.0, 0.03, 0.03]",0.09000000000000002,
46,Vote For 2,BTVA,50,3,"{'C': 35, 'B': 34, 'A': 31}","[1.0, 1.0, 1.0, 1.0, 0.81, 0.52, 1.0, 1.0, 0.43, 0.43, 1.0, 0.52, 0.81, 1.0, 0.81, 0.52, 0.52, 0.52, 0.81, 0.43, 1.0, 1.0, 0.43, 1.0, 1.0, 0.52, 1.0, 0.43, 1.0, 1.0, 0.52, 0.81, 0.52, 1.0, 0.81, 1.0, 1.0, 1.0, 1.0, 0.43, 1.0, 1.0, 1.0, 1.0, 0.52, 0.81, 0.52, 0.52, 0.43, 0.52]",38.92,"[5, 13, 15, 19, 32, 35, 46]","[0.0, 0.01, 0.01, 0.0, 0.01, 0.03, 0.0, 0.01, 0.04, 0.04, 0.01, 0.03, 0.01, 0.0, 0.01, 0.03, 0.03, 0.03, 0.01, 0.04, 0.01, 0.01, 0.04, 0.0, 0.01, 0.03, 0.0, 0.04, 0.01, 0.01, 0.03, 0.01, 0.03, 0.0, 0.01, 0.01, 0.0, 0.0, 0.01, 0.04, 0.0, 0.0, 0.01, 0.0, 0.03, 0.01, 0.03, 0.03, 0.04, 0.03]",0.18999999999999995,
