vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
34,Plurality,ATVA_4,50,4,"{'A': 15, 'B': 14, 'D': 12, 'C': 9}","[0.5, 0.58, 0.79, 0.54, 1.0, 1.0, 0.5, 0.75, 0.58, 0.5, 1.0, 0.88, 0.79, 0.79, 0.67, 0.58, 0.46, 1.0, 0.46, 0.75, 0.58, 0.75, 1.0, 0.75, 0.58, 0.67, 1.0, 0.58, 0.5, 0.75, 0.54, 0.42, 1.0, 0.46, 0.75, 0.54, 0.75, 1.0, 0.75, 1.0, 0.5, 0.46, 1.0, 1.0, 0.42, 0.79, 1.0, 1.0, 1.0, 1.0]",36.66,[],"[0.08, 0.06, 0.03, 0.07, 0.04, 0.0, 0.08, 0.04, 0.07, 0.08, 0.0, 0.01, 0.03, 0.03, 0.05, 0.07, 0.09, 0.0, 0.09, 0.02, 0.07, 0.02, 0.04, 0.03, 0.06, 0.05, 0.04, 0.07, 0.09, 0.04, 0.07, 0.1, 0.04, 0.09, 0.02, 0.07, 0.03, 0.01, 0.02, 0.04, 0.08, 0.09, 0.03, 0.01, 0.1, 0.03, 0.01, 0.04, 0.01, 0.0]",0,
35,Plurality,ATVA_4,50,4,"{'B': 16, 'D': 14, 'A': 13, 'C': 7}","[0.5, 0.58, 1.0, 1.0, 1.0, 0.46, 0.67, 0.88, 1.0, 0.5, 0.5, 0.67, 0.58, 0.58, 0.58, 1.0, 0.88, 1.0, 0.88, 0.58, 0.58, 1.0, 1.0, 0.75, 0.58, 1.0, 0.46, 0.54, 0.46, 0.75, 1.0, 0.46, 0.75, 0.5, 0.79, 1.0, 1.0, 0.42, 0.79, 0.75, 0.58, 1.0, 0.88, 1.0, 0.58, 0.54, 0.67, 1.0, 0.75, 1.0]",37.42,"[6, 38]","[0.09, 0.05, 0.04, 0.04, 0.01, 0.09, 0.05, 0.01, 0.04, 0.08, 0.09, 0.05, 0.07, 0.07, 0.06, 0.01, 0.01, 0.01, 0.01, 0.07, 0.07, 0.04, 0.03, 0.04, 0.07, 0.03, 0.09, 0.07, 0.09, 0.02, 0.03, 0.09, 0.03, 0.08, 0.03, 0.03, 0.04, 0.1, 0.03, 0.03, 0.05, 0.03, 0.01, 0.0, 0.06, 0.07, 0.05, 0.03, 0.04, 0.04]",0.11999999999999994,
36,Plurality,ATVA_4,50,4,"{'A': 16, 'C': 13, 'D': 11, 'B': 10}","[1.0, 1.0, 1.0, 0.58, 0.75, 0.58, 0.75, 0.75, 1.0, 0.79, 0.75, 1.0, 0.67, 0.5, 0.5, 1.0, 0.5, 0.54, 0.5, 0.88, 0.58, 0.67, 0.79, 0.54, 0.75, 0.46, 1.0, 0.5, 0.58, 0.58, 1.0, 1.0, 0.46, 0.58, 0.42, 1.0, 0.46, 1.0, 1.0, 0.46, 0.46, 1.0, 1.0, 1.0, 0.58, 0.54, 0.75, 1.0, 0.58, 0.67]",36.45,"[5, 8, 13, 22, 50]","[0.03, 0.03, 0.04, 0.06, 0.02, 0.05, 0.04, 0.02, 0.03, 0.03, 0.04, 0.04, 0.05, 0.08, 0.09, 0.03, 0.09, 0.07, 0.08, 0.01, 0.06, 0.05, 0.03, 0.07, 0.03, 0.09, 0.03, 0.09, 0.07, 0.06, 0.04, 0.0, 0.09, 0.07, 0.1, 0.01, 0.09, 0.0, 0.04, 0.09, 0.09, 0.03, 0.01, 0.01, 0.07, 0.07, 0.04, 0.04, 0.07, 0.05]",0.13,
37,Plurality,ATVA_4,50,4,"{'C': 16, 'B': 13, 'D': 12, 'A': 9}","[0.58, 1.0, 1.0, 0.42, 0.75, 0.88, 1.0, 1.0, 1.0, 0.58, 0.46, 0.5, 1.0, 1.0, 0.42, 0.5, 0.58, 1.0, 1.0, 0.79, 0.88, 0.67, 0.58, 0.75, 1.0, 0.54, 1.0, 1.0, 0.54, 1.0, 0.88, 0.54, 0.88, 0.46, 0.46, 1.0, 1.0, 0.54, 0.54, 0.58, 0.54, 0.42, 0.58, 0.58, 0.58, 1.0, 0.46, 0.75, 0.75, 0.46]",36.419999999999995,[],"[0.06, 0.04, 0.04, 0.1, 0.03, 0.01, 0.03, 0.01, 0.01, 0.06, 0.09, 0.09, 0.04, 0.03, 0.1, 0.08, 0.07, 0.01, 0.01, 0.03, 0.01, 0.05, 0.07, 0.03, 0.03, 0.07, 0.04, 0.01, 0.07, 0.03, 0.01, 0.07, 0.01, 0.09, 0.09, 0.01, 0.0, 0.07, 0.07, 0.07, 0.07, 0.1, 0.07, 0.06, 0.07, 0.01, 0.09, 0.03, 0.03, 0.09]",0,
38,Plurality,ATVA_4,50,4,"{'B': 16, 'D': 15, 'C': 11, 'A': 8}","[0.46, 1.0, 0.5, 0.88, 0.88, 1.0, 0.46, 0.79, 0.58, 0.54, 0.54, 0.5, 0.79, 1.0, 1.0, 0.5, 0.58, 0.5, 0.54, 1.0, 0.46, 0.5, 0.75, 0.58, 1.0, 1.0, 0.58, 0.67, 1.0, 1.0, 0.79, 0.58, 0.67, 1.0, 1.0, 1.0, 0.58, 0.58, 0.58, 0.58, 0.88, 1.0, 0.5, 1.0, 1.0, 0.58, 0.46, 0.79, 0.75, 1.0]",36.900000000000006,[],"[0.09, 0.03, 0.08, 0.01, 0.01, 0.01, 0.09, 0.03, 0.06, 0.07, 0.07, 0.09, 0.03, 0.04, 0.03, 0.09, 0.06, 0.08, 0.07, 0.0, 0.09, 0.08, 0.03, 0.07, 0.04, 0.01, 0.07, 0.05, 0.03, 0.0, 0.03, 0.06, 0.05, 0.01, 0.0, 0.01, 0.07, 0.07, 0.06, 0.07, 0.01, 0.04, 0.08, 0.01, 0.0, 0.06, 0.09, 0.03, 0.04, 0.01]",0,
39,Plurality,ATVA_4,50,4,"{'A': 17, 'D': 14, 'B': 10, 'C': 9}","[0.58, 0.75, 0.58, 1.0, 1.0, 0.58, 0.67, 1.0, 0.88, 0.58, 0.42, 1.0, 0.75, 1.0, 0.58, 1.0, 1.0, 0.5, 0.58, 1.0, 1.0, 0.58, 1.0, 0.54, 0.67, 0.75, 0.79, 0.67, 1.0, 0.75, 0.75, 0.58, 1.0, 1.0, 0.42, 0.58, 0.42, 0.42, 0.54, 0.58, 0.46, 0.54, 0.5, 1.0, 0.5, 1.0, 0.46, 0.58, 1.0, 1.0]",36.53,[],"[0.06, 0.04, 0.07, 0.04, 0.04, 0.07, 0.05, 0.01, 0.01, 0.06, 0.1, 0.03, 0.02, 0.01, 0.07, 0.0, 0.04, 0.09, 0.07, 0.04, 0.01, 0.05, 0.04, 0.07, 0.05, 0.04, 0.03, 0.05, 0.03, 0.03, 0.03, 0.06, 0.04, 0.01, 0.1, 0.07, 0.1, 0.1, 0.07, 0.05, 0.09, 0.07, 0.08, 0.03, 0.08, 0.03, 0.09, 0.07, 0.0, 0.03]",0,
40,Vote For 2,BTVA,50,4,"{'A': 33, 'C': 26, 'D': 24, 'B': 17}","[0.75, 0.75, 0.58, 1.0, 1.0, 1.0, 1.0, 0.75, 0.58, 1.0, 0.58, 0.58, 1.0, 0.58, 0.88, 0.5, 0.58, 0.67, 1.0, 1.0, 0.75, 0.75, 1.0, 1.0, 1.0, 0.75, 0.58, 1.0, 1.0, 0.75, 0.58, 0.58, 1.0, 0.75, 0.75, 0.75, 0.5, 1.0, 1.0, 0.58, 0.58, 1.0, 0.58, 0.58, 0.46, 0.58, 0.46, 0.88, 0.58, 1.0]",38.55,[],"[0.03, 0.04, 0.05, 0.01, 0.01, 0.03, 0.01, 0.02, 0.06, 0.0, 0.07, 0.05, 0.01, 0.07, 0.01, 0.09, 0.07, 0.05, 0.03, 0.03, 0.04, 0.02, 0.03, 0.0, 0.01, 0.04, 0.06, 0.0, 0.01, 0.03, 0.07, 0.05, 0.01, 0.02, 0.03, 0.04, 0.08, 0.03, 0.01, 0.06, 0.06, 0.0, 0.06, 0.05, 0.09, 0.06, 0.09, 0.01, 0.06, 0.04]",0,
41,Vote For 2,BTVA,50,4,"{'B': 31, 'A': 26, 'D': 24, 'C': 19}","[0.88, 0.54, 0.42, 1.0, 1.0, 0.75, 0.88, 0.58, 0.75, 0.58, 1.0, 0.58, 1.0, 0.5, 0.54, 0.79, 0.75, 1.0, 1.0, 1.0, 0.67, 0.54, 0.58, 0.58, 0.75, 0.58, 1.0, 0.58, 0.67, 1.0, 0.58, 1.0, 1.0, 1.0, 0.58, 1.0, 1.0, 0.54, 0.75, 0.46, 1.0, 0.67, 0.58, 0.58, 0.46, 1.0, 1.0, 1.0, 0.88, 1.0]",38.57,[],"[0.01, 0.07, 0.1, 0.01, 0.03, 0.04, 0.01, 0.06, 0.04, 0.05, 0.01, 0.06, 0.0, 0.09, 0.07, 0.03, 0.04, 0.03, 0.04, 0.01, 0.05, 0.07, 0.06, 0.05, 0.03, 0.07, 0.01, 0.05, 0.05, 0.01, 0.06, 0.01, 0.01, 0.01, 0.07, 0.0, 0.04, 0.07, 0.03, 0.09, 0.01, 0.05, 0.07, 0.06, 0.09, 0.01, 0.04, 0.01, 0.01, 0.03]",0,
42,Vote For 2,BTVA,50,4,"{'A': 26, 'B': 25, 'C': 25, 'D': 24}","[1.0, 0.58, 0.67, 0.54, 0.58, 0.88, 1.0, 1.0, 0.79, 1.0, 0.79, 0.58, 1.0, 0.75, 0.46, 0.58, 1.0, 0.58, 0.46, 0.5, 0.46, 0.42, 1.0, 0.54, 1.0, 0.5, 0.75, 1.0, 0.58, 0.58, 0.75, 1.0, 0.75, 0.88, 1.0, 1.0, 0.54, 0.5, 0.5, 1.0, 0.79, 0.54, 0.58, 0.58, 0.58, 1.0, 1.0, 0.79, 0.46, 0.75]",36.56,"[4, 24, 33, 37, 42]","[0.01, 0.07, 0.05, 0.07, 0.06, 0.01, 0.03, 0.04, 0.03, 0.01, 0.03, 0.07, 0.04, 0.02, 0.09, 0.07, 0.01, 0.07, 0.09, 0.08, 0.09, 0.1, 0.03, 0.07, 0.0, 0.09, 0.03, 0.01, 0.06, 0.06, 0.02, 0.01, 0.04, 0.01, 0.01, 0.01, 0.07, 0.08, 0.09, 0.04, 0.03, 0.07, 0.05, 0.07, 0.06, 0.0, 0.03, 0.03, 0.09, 0.03]",0.040000000000000036,
43,Vote For 2,BTVA,50,4,"{'B': 29, 'A': 28, 'D': 24, 'C': 19}","[0.58, 0.58, 0.58, 0.75, 0.58, 0.5, 1.0, 0.67, 0.67, 1.0, 1.0, 1.0, 0.54, 0.54, 1.0, 0.42, 1.0, 0.54, 0.67, 0.42, 0.75, 1.0, 0.75, 0.75, 0.79, 1.0, 0.75, 0.58, 0.75, 1.0, 1.0, 0.58, 0.58, 1.0, 0.5, 0.58, 1.0, 0.75, 0.58, 1.0, 0.79, 0.58, 0.88, 0.58, 1.0, 0.88, 0.58, 0.58, 1.0, 0.58]",37.17999999999999,"[16, 20, 21, 24, 38, 43, 46]","[0.06, 0.07, 0.07, 0.03, 0.05, 0.08, 0.0, 0.05, 0.05, 0.01, 0.01, 0.03, 0.07, 0.07, 0.03, 0.1, 0.04, 0.07, 0.05, 0.1, 0.02, 0.04, 0.04, 0.02, 0.03, 0.01, 0.03, 0.06, 0.04, 0.01, 0.01, 0.06, 0.05, 0.03, 0.09, 0.06, 0.04, 0.02, 0.05, 0.03, 0.03, 0.05, 0.01, 0.06, 0.0, 0.01, 0.07, 0.07, 0.01, 0.07]",0.25,
44,Vote For 2,BTVA,50,4,"{'A': 28, 'C': 26, 'B': 23, 'D': 23}","[0.58, 0.58, 1.0, 1.0, 0.58, 1.0, 0.88, 0.58, 0.5, 0.67, 0.46, 0.75, 0.75, 1.0, 0.75, 0.88, 0.75, 0.54, 1.0, 0.54, 0.58, 1.0, 0.58, 0.67, 1.0, 0.58, 1.0, 0.79, 0.67, 1.0, 0.58, 0.46, 0.54, 1.0, 1.0, 0.58, 0.5, 0.75, 0.58, 0.75, 0.75, 0.75, 0.46, 0.58, 0.46, 0.58, 0.46, 0.75, 1.0, 0.58]",35.769999999999996,"[11, 12, 41, 42, 43, 48]","[0.07, 0.07, 0.03, 0.03, 0.07, 0.01, 0.01, 0.07, 0.08, 0.05, 0.09, 0.02, 0.04, 0.01, 0.03, 0.01, 0.03, 0.07, 0.03, 0.07, 0.06, 0.03, 0.06, 0.05, 0.0, 0.05, 0.01, 0.03, 0.05, 0.03, 0.06, 0.09, 0.07, 0.0, 0.03, 0.06, 0.09, 0.03, 0.05, 0.04, 0.02, 0.02, 0.09, 0.07, 0.09, 0.07, 0.09, 0.02, 0.01, 0.07]",0.13,
45,Vote For 2,BTVA,50,4,"{'A': 32, 'B': 24, 'C': 23, 'D': 21}","[0.46, 1.0, 0.75, 0.46, 0.58, 1.0, 1.0, 1.0, 1.0, 1.0, 0.54, 0.58, 0.58, 1.0, 0.5, 0.75, 0.54, 1.0, 0.54, 0.75, 0.75, 0.58, 0.54, 1.0, 1.0, 0.58, 1.0, 0.58, 0.58, 0.58, 1.0, 0.75, 0.75, 0.75, 0.58, 0.5, 0.67, 0.54, 1.0, 1.0, 0.46, 0.75, 1.0, 0.58, 0.79, 0.5, 0.58, 0.46, 0.75, 1.0]",36.629999999999995,[],"[0.09, 0.0, 0.02, 0.09, 0.07, 0.01, 0.03, 0.01, 0.01, 0.03, 0.07, 0.06, 0.05, 0.01, 0.08, 0.02, 0.07, 0.04, 0.07, 0.02, 0.04, 0.06, 0.07, 0.01, 0.0, 0.06, 0.03, 0.06, 0.07, 0.05, 0.0, 0.04, 0.02, 0.02, 0.06, 0.08, 0.05, 0.07, 0.03, 0.01, 0.09, 0.02, 0.01, 0.06, 0.03, 0.09, 0.05, 0.09, 0.04, 0.03]",0,
46,Vote For 2,BTVA,50,4,"{'D': 28, 'A': 25, 'C': 24, 'B': 23}","[0.54, 0.67, 1.0, 0.75, 1.0, 1.0, 0.75, 0.75, 0.88, 0.79, 0.58, 0.5, 0.46, 1.0, 1.0, 0.46, 0.54, 1.0, 0.46, 0.75, 0.58, 0.54, 1.0, 1.0, 0.42, 1.0, 1.0, 0.79, 0.58, 0.58, 0.75, 1.0, 0.58, 0.54, 0.67, 0.75, 0.58, 0.67, 0.46, 0.54, 1.0, 0.75, 0.46, 0.58, 0.58, 0.75, 0.88, 0.46, 0.46, 0.54]",35.370000000000005,"[4, 16, 20, 25, 43, 46, 49]","[0.07, 0.05, 0.03, 0.02, 0.01, 0.0, 0.04, 0.03, 0.01, 0.03, 0.06, 0.09, 0.09, 0.03, 0.04, 0.09, 0.07, 0.04, 0.09, 0.02, 0.07, 0.07, 0.03, 0.03, 0.1, 0.01, 0.01, 0.03, 0.07, 0.06, 0.03, 0.01, 0.05, 0.07, 0.05, 0.04, 0.05, 0.05, 0.09, 0.07, 0.0, 0.03, 0.09, 0.05, 0.06, 0.02, 0.01, 0.09, 0.09, 0.07]",0.13,
47,Vote For 2,BTVA,50,4,"{'B': 30, 'A': 28, 'D': 27, 'C': 15}","[0.75, 1.0, 0.58, 0.58, 0.75, 1.0, 0.5, 0.58, 1.0, 1.0, 0.75, 0.75, 0.75, 0.58, 0.88, 1.0, 0.79, 1.0, 0.88, 1.0, 1.0, 0.5, 1.0, 0.75, 0.54, 1.0, 0.75, 1.0, 1.0, 0.79, 1.0, 1.0, 0.58, 0.88, 0.58, 0.5, 0.58, 0.42, 0.79, 0.54, 0.75, 1.0, 0.54, 0.67, 0.75, 0.46, 0.5, 0.46, 0.54, 1.0]",37.989999999999995,[],"[0.03, 0.01, 0.06, 0.07, 0.04, 0.01, 0.08, 0.06, 0.03, 0.0, 0.03, 0.02, 0.02, 0.07, 0.01, 0.01, 0.03, 0.03, 0.01, 0.0, 0.01, 0.09, 0.01, 0.02, 0.07, 0.03, 0.04, 0.01, 0.03, 0.03, 0.03, 0.03, 0.07, 0.01, 0.05, 0.09, 0.05, 0.1, 0.03, 0.07, 0.02, 0.01, 0.07, 0.05, 0.03, 0.09, 0.08, 0.09, 0.07, 0.03]",0,
48,Vote For 2,BTVA,50,4,"{'A': 28, 'D': 26, 'B': 25, 'C': 21}","[0.58, 0.75, 0.88, 0.79, 0.5, 0.58, 0.5, 0.75, 0.58, 1.0, 0.75, 0.54, 1.0, 1.0, 1.0, 1.0, 0.58, 0.5, 0.88, 0.75, 0.5, 0.54, 0.75, 0.88, 0.54, 0.75, 0.58, 1.0, 0.58, 0.58, 0.54, 0.75, 0.54, 0.75, 1.0, 1.0, 0.88, 0.5, 0.58, 0.54, 0.58, 0.58, 0.88, 1.0, 0.42, 0.58, 0.58, 1.0, 1.0, 0.79]",36.1,"[2, 12, 20, 22, 25, 31, 32, 33, 34, 40]","[0.06, 0.04, 0.01, 0.03, 0.09, 0.07, 0.08, 0.02, 0.06, 0.0, 0.03, 0.07, 0.04, 0.01, 0.03, 0.01, 0.06, 0.08, 0.01, 0.04, 0.08, 0.07, 0.03, 0.01, 0.07, 0.03, 0.06, 0.03, 0.05, 0.06, 0.07, 0.04, 0.07, 0.04, 0.03, 0.03, 0.01, 0.09, 0.06, 0.07, 0.07, 0.07, 0.01, 0.03, 0.1, 0.07, 0.05, 0.03, 0.0, 0.03]",0.040000000000000036,
49,Vote For 2,BTVA,50,4,"{'B': 35, 'A': 24, 'D': 22, 'C': 19}","[1.0, 0.42, 1.0, 0.75, 0.58, 1.0, 0.75, 0.58, 0.54, 1.0, 1.0, 1.0, 0.54, 0.88, 1.0, 1.0, 0.58, 0.88, 1.0, 0.58, 1.0, 0.5, 0.58, 0.58, 0.75, 1.0, 0.54, 0.46, 0.79, 1.0, 1.0, 0.75, 0.88, 0.75, 1.0, 1.0, 0.58, 0.79, 0.46, 0.58, 1.0, 0.54, 1.0, 0.75, 1.0, 0.5, 1.0, 1.0, 0.58, 0.75]",39.19,[],"[0.03, 0.1, 0.01, 0.04, 0.05, 0.03, 0.03, 0.07, 0.07, 0.03, 0.0, 0.03, 0.07, 0.01, 0.0, 0.01, 0.06, 0.01, 0.01, 0.07, 0.0, 0.08, 0.07, 0.06, 0.04, 0.04, 0.07, 0.09, 0.03, 0.01, 0.0, 0.02, 0.01, 0.02, 0.03, 0.01, 0.06, 0.03, 0.09, 0.06, 0.0, 0.07, 0.0, 0.03, 0.03, 0.09, 0.03, 0.01, 0.06, 0.03]",0,
50,Vote For 2,ATVA_1,50,4,"{'A': 26, 'D': 26, 'C': 25, 'B': 23}","[0.58, 0.5, 0.75, 0.54, 0.54, 0.79, 1.0, 1.0, 1.0, 0.46, 0.58, 0.46, 0.46, 1.0, 0.58, 0.54, 0.58, 1.0, 1.0, 0.54, 0.58, 1.0, 1.0, 1.0, 0.54, 1.0, 0.75, 1.0, 0.58, 0.46, 0.54, 0.54, 0.75, 0.58, 0.58, 0.5, 0.54, 1.0, 0.75, 1.0, 0.54, 0.5, 0.58, 0.88, 0.54, 0.75, 0.58, 0.58, 1.0, 0.5]",35.040000000000006,"[3, 5, 13, 20, 27, 30, 31, 33, 37, 39, 44, 45]","[0.07, 0.09, 0.02, 0.07, 0.07, 0.03, 0.01, 0.03, 0.03, 0.09, 0.06, 0.09, 0.09, 0.01, 0.07, 0.07, 0.06, 0.04, 0.03, 0.07, 0.05, 0.01, 0.0, 0.01, 0.07, 0.0, 0.04, 0.04, 0.06, 0.09, 0.07, 0.07, 0.02, 0.06, 0.06, 0.09, 0.07, 0.03, 0.04, 0.01, 0.07, 0.08, 0.07, 0.01, 0.07, 0.03, 0.07, 0.06, 0.01, 0.09]",0.25,"[(32, 37), (16, 20), (33, 36), (13, 33), (25, 32), (32, 46), (33, 45), (44, 45), (25, 41), (3, 13), (5, 10), (39, 42), (3, 31), (4, 30), (37, 42), (5, 37), (4, 39), (13, 17), (41, 42), (32, 39), (13, 35), (16, 31), (33, 47), (13, 44), (44, 47), (3, 6), (5, 12), (20, 31), (5, 21), (3, 33), (5, 30), (4, 32), (5, 39), (4, 41), (27, 45), (25, 27), (13, 37), (30, 50), (25, 45), (16, 42), (3, 17), (39, 46), (20, 42), (4, 25), (31, 42), (3, 35), (5, 32), (3, 44), (30, 34), (13, 30), (30, 43), (3, 10), (5, 16), (5, 25), (4, 27), (3, 37), (27, 31), (4, 45), (45, 46), (30, 36), (33, 35), (5, 46), (25, 31), (30, 45), (33, 44), (3, 12), (39, 41), (20, 37), (4, 20), (31, 37), (3, 30), (27, 42), (16, 21), (33, 37), (16, 30), (30, 47), (25, 42), (3, 5), (20, 21), (32, 41), (20, 30), (4, 13), (31, 39), (4, 31), (30, 31), (37, 46), (5, 41), (41, 46), (5, 13), (20, 32), (31, 32), (27, 37), (37, 39), (30, 33), (27, 46), (3, 46), (32, 45), (20, 25), (16, 37), (13, 50), (16, 46), (27, 30), (5, 27), (20, 46), (31, 46), (27, 39), (37, 41), (30, 35), (5, 45), (30, 44), (13, 34), (3, 11), (4, 10), (13, 43), (33, 46), (44, 46), (16, 39), (5, 20), (20, 39), (27, 32), (30, 37), (3, 50), (13, 36), (16, 32), (4, 12), (13, 45), (16, 41), (4, 21), (39, 45), (20, 41), (31, 41), (3, 34), (5, 31), (3, 43), (37, 45), (4, 42), (13, 20), (41, 45), (32, 42), (16, 25), (4, 5), (25, 37), (33, 50), (13, 47), (44, 50), (25, 46), (3, 36), (3, 45), (5, 42), (33, 34), (13, 31), (25, 30), (16, 27), (33, 43), (25, 39), (4, 16), (16, 45), (20, 27), (3, 20), (20, 45), (31, 45), (4, 37), (3, 47), (4, 46), (27, 41)]"
51,Vote For 2,ATVA_1,50,4,"{'C': 28, 'D': 27, 'A': 24, 'B': 21}","[0.58, 1.0, 0.75, 1.0, 0.46, 0.58, 1.0, 0.46, 1.0, 1.0, 0.5, 0.5, 0.58, 0.46, 0.54, 0.5, 0.58, 0.67, 0.54, 0.75, 0.88, 1.0, 0.58, 0.58, 0.58, 0.75, 1.0, 0.75, 1.0, 0.5, 0.75, 0.42, 1.0, 1.0, 0.46, 1.0, 0.67, 0.79, 0.46, 0.58, 0.58, 1.0, 1.0, 0.54, 0.46, 1.0, 1.0, 0.58, 1.0, 1.0]",36.36,[],"[0.07, 0.03, 0.04, 0.03, 0.09, 0.05, 0.01, 0.09, 0.0, 0.01, 0.09, 0.08, 0.06, 0.09, 0.07, 0.09, 0.05, 0.05, 0.07, 0.02, 0.01, 0.0, 0.07, 0.07, 0.06, 0.04, 0.03, 0.02, 0.01, 0.09, 0.02, 0.1, 0.03, 0.01, 0.09, 0.01, 0.05, 0.03, 0.09, 0.05, 0.05, 0.01, 0.0, 0.07, 0.09, 0.01, 0.04, 0.05, 0.01, 0.03]",0,
52,Vote For 2,ATVA_1,50,4,"{'A': 28, 'D': 28, 'B': 23, 'C': 21}","[1.0, 1.0, 0.88, 0.54, 0.67, 0.42, 0.58, 0.5, 0.58, 0.5, 0.75, 0.58, 0.42, 0.58, 0.75, 0.67, 0.88, 0.54, 1.0, 1.0, 0.88, 1.0, 0.46, 1.0, 0.58, 1.0, 0.42, 1.0, 0.58, 0.58, 0.5, 0.75, 0.46, 0.75, 1.0, 0.75, 1.0, 1.0, 0.75, 0.67, 0.46, 0.88, 1.0, 0.58, 0.58, 1.0, 0.58, 0.58, 0.5, 0.54]",35.669999999999995,"[3, 6, 13, 17, 21, 27, 32, 33, 34, 36, 41, 42]","[0.01, 0.01, 0.01, 0.07, 0.05, 0.1, 0.07, 0.08, 0.06, 0.09, 0.03, 0.06, 0.1, 0.05, 0.03, 0.05, 0.01, 0.07, 0.0, 0.03, 0.01, 0.01, 0.09, 0.04, 0.06, 0.0, 0.1, 0.0, 0.06, 0.06, 0.08, 0.02, 0.09, 0.02, 0.03, 0.02, 0.01, 0.01, 0.04, 0.05, 0.09, 0.01, 0.01, 0.06, 0.07, 0.03, 0.05, 0.07, 0.09, 0.07]",0.25,"[(6, 18), (33, 36), (13, 33), (41, 49), (33, 45), (13, 42), (3, 13), (17, 21), (3, 40), (3, 49), (13, 17), (27, 34), (41, 42), (13, 44), (3, 6), (6, 41), (3, 33), (3, 42), (27, 36), (6, 13), (27, 45), (41, 44), (17, 44), (33, 40), (33, 49), (3, 17), (6, 34), (21, 32), (21, 41), (3, 44), (27, 29), (36, 41), (13, 21), (42, 45), (33, 42), (3, 10), (6, 27), (21, 25), (6, 36), (21, 34), (6, 45), (27, 40), (27, 49), (33, 44), (6, 29), (21, 27), (3, 21), (21, 36), (21, 45), (13, 16), (27, 33), (17, 32), (36, 45), (27, 42), (17, 41), (42, 49), (3, 5), (32, 41), (21, 29), (6, 40), (6, 49), (17, 25), (34, 41), (13, 18), (17, 34), (27, 44), (32, 34), (3, 16), (6, 33), (3, 25), (6, 42), (21, 40), (17, 18), (21, 49), (17, 27), (36, 40), (17, 36), (36, 49), (17, 45), (6, 17), (32, 36), (13, 32), (32, 45), (13, 41), (3, 18), (21, 33), (6, 44), (21, 42), (34, 36), (17, 29), (34, 45), (36, 42), (6, 10), (13, 25), (13, 34), (27, 32), (3, 32), (36, 44), (3, 41), (17, 40), (17, 49), (13, 27), (3, 4), (6, 21), (32, 40), (13, 36), (32, 49), (13, 45), (34, 40), (3, 34), (17, 33), (34, 49), (17, 42), (32, 33), (13, 29), (41, 45), (32, 42), (42, 44), (33, 41), (6, 32), (3, 27), (34, 42), (3, 36), (3, 45), (6, 16), (33, 34), (6, 25), (32, 44), (13, 40), (13, 49), (3, 29), (34, 44), (21, 44), (27, 41)]"
