vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
139,Borda,BTVA,50,5,"{'D': 115, 'E': 107, 'C': 96, 'A': 93, 'B': 89}","[1.0, 0.48, 0.86, 0.74, 1.0, 1.0, 0.76, 0.79, 0.55, 0.76, 0.58, 1.0, 0.55, 0.69, 1.0, 1.0, 1.0, 0.72, 1.0, 1.0, 0.62, 0.48, 0.48, 0.76, 0.55, 0.74, 0.58, 0.48, 0.74, 1.0, 0.62, 0.46, 0.62, 0.91, 0.65, 0.67, 0.62, 1.0, 0.55, 1.0, 0.76, 1.0, 0.69, 0.6, 0.76, 0.48, 0.46, 1.0, 0.62, 0.6]",36.98,"[7, 22, 32, 46]","[0.01, 0.16, 0.04, 0.04, 0.07, 0.04, 0.05, 0.04, 0.12, 0.05, 0.13, 0.03, 0.14, 0.09, 0.05, 0.03, 0.07, 0.08, 0.06, 0.05, 0.11, 0.16, 0.16, 0.07, 0.13, 0.04, 0.1, 0.17, 0.04, 0.09, 0.11, 0.17, 0.11, 0.01, 0.11, 0.1, 0.11, 0.1, 0.13, 0.03, 0.05, 0.03, 0.09, 0.13, 0.05, 0.16, 0.17, 0.03, 0.1, 0.13]",0.030000000000000027,
140,Borda,BTVA,50,5,"{'E': 106, 'A': 103, 'B': 101, 'D': 101, 'C': 89}","[0.69, 0.62, 1.0, 0.53, 0.76, 0.46, 1.0, 0.55, 0.79, 0.72, 0.72, 0.72, 0.69, 1.0, 0.48, 0.72, 0.53, 1.0, 1.0, 0.62, 1.0, 0.58, 0.48, 1.0, 0.74, 0.69, 1.0, 0.58, 0.41, 1.0, 0.79, 0.58, 0.48, 0.53, 0.62, 0.6, 1.0, 0.51, 0.46, 0.6, 0.58, 0.81, 0.76, 0.6, 0.58, 1.0, 0.58, 0.69, 0.69, 0.69]",35.23,"[1, 2, 5, 6, 8, 9, 10, 12, 17, 25, 26, 29, 33, 39, 40, 42, 43, 47]","[0.07, 0.11, 0.07, 0.15, 0.07, 0.17, 0.03, 0.12, 0.04, 0.07, 0.08, 0.09, 0.07, 0.01, 0.16, 0.08, 0.15, 0.01, 0.07, 0.1, 0.01, 0.11, 0.16, 0.07, 0.06, 0.09, 0.02, 0.11, 0.19, 0.01, 0.04, 0.13, 0.16, 0.15, 0.12, 0.13, 0.07, 0.15, 0.17, 0.11, 0.13, 0.02, 0.05, 0.12, 0.13, 0.05, 0.13, 0.07, 0.07, 0.09]",0.24,
141,Borda,BTVA,50,5,"{'B': 112, 'C': 103, 'D': 101, 'A': 97, 'E': 87}","[0.69, 0.86, 0.6, 1.0, 0.44, 1.0, 1.0, 0.88, 0.51, 0.46, 0.6, 0.86, 1.0, 0.69, 0.62, 0.53, 0.62, 0.65, 0.72, 1.0, 0.65, 1.0, 0.69, 0.51, 0.46, 0.69, 0.79, 0.51, 0.62, 1.0, 0.76, 1.0, 0.62, 1.0, 1.0, 0.69, 0.46, 1.0, 0.62, 0.72, 0.48, 0.74, 0.76, 0.76, 1.0, 0.44, 0.55, 0.55, 1.0, 0.76]",36.559999999999995,"[9, 12, 15, 23, 31, 39, 41]","[0.09, 0.02, 0.13, 0.08, 0.18, 0.03, 0.09, 0.03, 0.14, 0.17, 0.11, 0.04, 0.01, 0.09, 0.12, 0.13, 0.1, 0.11, 0.09, 0.09, 0.09, 0.03, 0.09, 0.14, 0.17, 0.09, 0.04, 0.14, 0.08, 0.05, 0.05, 0.05, 0.11, 0.04, 0.02, 0.07, 0.17, 0.04, 0.12, 0.08, 0.16, 0.06, 0.07, 0.05, 0.01, 0.18, 0.13, 0.14, 0.07, 0.05]",0.030000000000000027,
142,Borda,ATVA_1,50,5,"{'B': 107, 'A': 103, 'D': 103, 'E': 97, 'C': 90}","[1.0, 0.65, 0.69, 0.44, 1.0, 0.81, 0.55, 0.58, 1.0, 0.76, 1.0, 1.0, 1.0, 0.48, 0.91, 0.76, 0.46, 0.67, 0.86, 0.69, 0.65, 1.0, 0.67, 0.51, 0.48, 1.0, 0.69, 0.58, 0.44, 0.55, 0.48, 1.0, 0.6, 0.62, 0.41, 0.69, 0.76, 0.86, 0.69, 0.53, 1.0, 0.74, 0.48, 0.76, 0.53, 0.65, 0.48, 1.0, 0.72, 1.0]",35.879999999999995,"[3, 7, 14, 19, 20, 27, 29, 31, 36, 39, 40, 42, 43, 44, 45, 47]","[0.08, 0.09, 0.07, 0.18, 0.03, 0.05, 0.12, 0.13, 0.0, 0.07, 0.03, 0.04, 0.01, 0.16, 0.01, 0.07, 0.17, 0.1, 0.04, 0.09, 0.09, 0.09, 0.1, 0.15, 0.16, 0.05, 0.07, 0.13, 0.18, 0.14, 0.16, 0.07, 0.13, 0.1, 0.19, 0.09, 0.07, 0.02, 0.07, 0.15, 0.04, 0.04, 0.16, 0.05, 0.15, 0.11, 0.16, 0.04, 0.09, 0.01]",0.10000000000000009,"[(44, 45), (20, 29), (39, 42), (3, 31), (14, 31), (20, 47), (31, 47), (3, 40), (14, 40), (27, 43), (19, 39), (7, 19), (44, 47), (20, 31), (39, 44), (3, 24), (14, 24), (20, 40), (29, 43), (31, 40), (40, 43), (3, 42), (14, 42), (27, 36), (27, 45), (42, 43), (3, 8), (20, 24), (29, 36), (29, 45), (20, 42), (31, 42), (40, 45), (3, 44), (14, 44), (27, 29), (27, 38), (7, 14), (27, 47), (19, 43), (42, 45), (3, 19), (14, 19), (29, 47), (20, 44), (7, 44), (31, 44), (40, 47), (27, 31), (19, 27), (36, 43), (27, 40), (19, 36), (19, 45), (42, 47), (29, 31), (29, 40), (19, 20), (19, 29), (36, 45), (27, 42), (19, 47), (3, 14), (29, 42), (31, 39), (7, 39), (40, 42), (19, 31), (36, 47), (27, 44), (19, 40), (3, 7), (29, 44), (40, 44), (19, 24), (36, 40), (19, 42), (43, 45), (7, 43), (36, 42), (27, 39), (3, 39), (14, 39), (19, 44), (43, 47), (7, 27), (7, 36), (7, 45), (39, 43), (20, 39), (45, 47), (36, 44), (7, 20), (7, 29), (7, 47), (39, 45), (3, 47), (3, 43), (14, 43), (42, 44), (7, 31), (7, 40), (39, 47), (3, 27), (14, 27), (20, 43), (31, 43), (36, 39), (3, 36), (14, 36), (3, 45), (14, 45), (43, 44), (42, 46), (7, 24), (7, 42), (20, 27), (39, 40), (3, 20), (14, 20), (20, 36), (29, 39), (31, 36), (3, 29), (14, 29), (20, 45), (31, 45), (3, 38), (14, 47), (7, 8)]"
143,Borda,ATVA_1,50,5,"{'A': 106, 'E': 103, 'D': 101, 'B': 97, 'C': 93}","[0.51, 0.53, 0.46, 0.76, 0.72, 0.62, 0.67, 1.0, 1.0, 1.0, 0.62, 0.55, 0.62, 0.79, 0.62, 0.62, 1.0, 0.48, 0.74, 0.76, 0.6, 0.46, 0.79, 1.0, 0.55, 0.72, 1.0, 0.51, 0.84, 0.86, 1.0, 0.55, 0.44, 1.0, 0.58, 1.0, 0.62, 0.62, 0.62, 0.88, 0.46, 1.0, 1.0, 0.46, 0.46, 0.86, 0.62, 0.76, 0.91, 0.41]",35.64999999999999,"[1, 2, 25, 29, 30, 32, 45, 50]","[0.14, 0.13, 0.17, 0.07, 0.09, 0.11, 0.1, 0.09, 0.05, 0.09, 0.08, 0.14, 0.08, 0.04, 0.11, 0.1, 0.03, 0.16, 0.06, 0.05, 0.11, 0.17, 0.04, 0.09, 0.13, 0.08, 0.01, 0.14, 0.03, 0.04, 0.01, 0.13, 0.18, 0.03, 0.13, 0.09, 0.11, 0.1, 0.11, 0.03, 0.17, 0.01, 0.1, 0.17, 0.17, 0.02, 0.12, 0.07, 0.01, 0.19]",0.07000000000000006,"[(25, 32), (19, 46), (25, 41), (25, 50), (29, 32), (12, 25), (29, 41), (21, 37), (11, 14), (28, 30), (29, 50), (21, 46), (11, 23), (1, 15), (19, 39), (2, 32), (19, 48), (11, 44), (2, 41), (2, 50), (12, 18), (21, 39), (11, 16), (21, 48), (12, 45), (2, 25), (19, 41), (30, 41), (1, 35), (11, 37), (19, 50), (30, 50), (1, 44), (11, 46), (25, 45), (12, 20), (12, 29), (29, 45), (21, 41), (21, 50), (1, 28), (25, 29), (11, 39), (11, 48), (2, 45), (12, 13), (12, 22), (29, 38), (1, 3), (1, 12), (2, 20), (1, 30), (2, 29), (30, 45), (11, 41), (11, 50), (12, 15), (29, 40), (29, 49), (2, 13), (19, 29), (28, 32), (2, 22), (19, 38), (28, 41), (1, 32), (28, 50), (32, 41), (29, 33), (32, 50), (21, 29), (21, 38), (12, 35), (2, 6), (19, 22), (11, 18), (2, 15), (45, 50), (1, 25), (19, 40), (25, 35), (19, 49), (21, 22), (29, 35), (12, 28), (29, 44), (21, 40), (21, 49), (1, 18), (19, 33), (11, 29), (25, 28), (28, 45), (11, 38), (2, 35), (32, 45), (29, 37), (21, 33), (12, 30), (1, 2), (28, 29), (19, 26), (1, 20), (11, 22), (30, 35), (2, 28), (19, 44), (30, 44), (11, 40), (11, 49), (29, 30), (1, 41), (21, 26), (1, 50), (2, 3), (1, 13), (2, 12), (19, 28), (12, 44), (19, 37), (11, 33), (2, 30), (21, 28), (25, 44), (1, 6), (19, 21), (11, 26), (1, 45), (2, 44), (29, 46), (19, 23), (11, 19), (28, 35), (30, 32), (11, 28), (28, 44), (32, 35), (1, 29), (25, 30), (32, 44), (21, 23), (29, 39), (12, 32), (11, 12), (29, 48), (21, 44), (12, 41), (11, 21), (2, 18), (12, 50), (1, 22)]"
144,Borda,ATVA_1,50,5,"{'C': 111, 'E': 109, 'A': 97, 'D': 93, 'B': 90}","[1.0, 1.0, 0.55, 0.79, 0.86, 0.79, 0.62, 0.86, 0.72, 0.55, 0.69, 0.55, 0.69, 0.65, 1.0, 1.0, 0.48, 0.65, 1.0, 0.62, 0.6, 0.81, 0.74, 0.48, 1.0, 0.69, 0.48, 0.69, 1.0, 0.62, 0.86, 0.79, 0.48, 1.0, 0.65, 0.69, 0.46, 1.0, 0.6, 1.0, 1.0, 1.0, 0.41, 0.76, 0.41, 0.58, 0.46, 0.79, 0.62, 0.69]",36.42999999999999,"[6, 7, 17, 20, 23, 32, 33, 37, 43, 44, 45, 47, 48]","[0.01, 0.0, 0.14, 0.06, 0.04, 0.04, 0.08, 0.04, 0.08, 0.14, 0.07, 0.12, 0.09, 0.09, 0.09, 0.03, 0.16, 0.09, 0.1, 0.08, 0.13, 0.05, 0.04, 0.16, 0.05, 0.09, 0.16, 0.07, 0.05, 0.11, 0.04, 0.04, 0.16, 0.07, 0.11, 0.09, 0.17, 0.01, 0.12, 0.09, 0.01, 0.09, 0.19, 0.05, 0.19, 0.11, 0.17, 0.04, 0.12, 0.09]",0.26,"[(7, 26), (33, 45), (17, 21), (6, 48), (20, 47), (23, 43), (6, 11), (7, 10), (32, 39), (7, 28), (44, 47), (7, 37), (17, 23), (23, 45), (47, 48), (17, 44), (7, 30), (33, 49), (48, 49), (6, 43), (23, 47), (47, 50), (7, 23), (20, 35), (6, 45), (20, 44), (23, 49), (17, 39), (17, 48), (32, 48), (43, 48), (23, 24), (23, 33), (17, 32), (45, 48), (33, 37), (17, 50), (6, 22), (20, 21), (32, 50), (43, 50), (23, 26), (7, 39), (23, 35), (6, 49), (7, 48), (23, 44), (7, 11), (17, 43), (6, 24), (20, 23), (32, 43), (6, 33), (20, 32), (7, 32), (23, 28), (23, 37), (37, 39), (37, 48), (6, 26), (23, 30), (6, 44), (7, 43), (17, 20), (17, 47), (6, 10), (6, 28), (32, 47), (43, 47), (6, 37), (7, 45), (20, 39), (20, 48), (37, 43), (33, 39), (6, 30), (33, 48), (44, 48), (6, 39), (20, 50), (45, 49), (37, 45), (6, 23), (7, 22), (6, 32), (44, 50), (7, 49), (20, 43), (23, 39), (17, 35), (23, 48), (6, 7), (32, 35), (32, 44), (43, 44), (7, 24), (33, 43), (7, 33), (23, 32), (23, 50), (37, 49)]"
145,Borda,ATVA_1,50,5,"{'D': 122, 'A': 117, 'E': 111, 'B': 80, 'C': 70}","[0.58, 0.58, 0.48, 0.53, 0.58, 1.0, 1.0, 0.69, 1.0, 0.76, 1.0, 1.0, 0.69, 0.76, 0.81, 0.62, 0.88, 0.76, 0.51, 1.0, 1.0, 0.74, 1.0, 0.65, 0.91, 0.6, 0.88, 1.0, 1.0, 0.84, 0.6, 0.79, 0.72, 0.53, 0.53, 0.55, 0.88, 1.0, 0.41, 1.0, 0.62, 0.72, 0.67, 1.0, 0.69, 0.84, 0.76, 1.0, 0.91, 1.0]",39.07,[],"[0.11, 0.11, 0.16, 0.13, 0.13, 0.01, 0.04, 0.07, 0.04, 0.05, 0.01, 0.0, 0.07, 0.05, 0.02, 0.11, 0.03, 0.07, 0.14, 0.05, 0.08, 0.04, 0.08, 0.09, 0.01, 0.12, 0.03, 0.05, 0.1, 0.03, 0.11, 0.06, 0.08, 0.16, 0.15, 0.12, 0.03, 0.01, 0.19, 0.02, 0.1, 0.08, 0.1, 0.06, 0.09, 0.03, 0.05, 0.07, 0.01, 0.04]",0,
146,Borda,ATVA_1,50,5,"{'B': 121, 'E': 100, 'C': 99, 'D': 99, 'A': 81}","[1.0, 0.69, 1.0, 0.46, 0.81, 1.0, 1.0, 0.72, 0.55, 1.0, 0.72, 0.58, 0.72, 0.86, 0.65, 1.0, 0.65, 0.6, 0.65, 0.58, 0.91, 0.86, 1.0, 0.6, 0.51, 0.91, 1.0, 1.0, 0.6, 0.72, 0.62, 0.39, 1.0, 0.76, 0.79, 1.0, 0.65, 0.62, 0.6, 1.0, 0.76, 0.41, 0.91, 0.76, 0.72, 0.46, 0.58, 0.53, 0.72, 0.48]",37.10999999999999,"[2, 4, 8, 9, 12, 13, 25, 29, 30, 32, 42, 44, 45, 46, 47, 48, 49]","[0.01, 0.09, 0.07, 0.17, 0.02, 0.01, 0.07, 0.09, 0.13, 0.03, 0.08, 0.1, 0.08, 0.02, 0.09, 0.05, 0.09, 0.11, 0.09, 0.13, 0.01, 0.04, 0.09, 0.13, 0.15, 0.01, 0.03, 0.05, 0.11, 0.08, 0.11, 0.2, 0.09, 0.05, 0.06, 0.08, 0.09, 0.08, 0.13, 0.01, 0.05, 0.19, 0.01, 0.07, 0.08, 0.17, 0.1, 0.15, 0.08, 0.16]",0.15999999999999998,"[(32, 37), (25, 32), (8, 46), (4, 9), (13, 42), (30, 46), (32, 46), (42, 48), (44, 45), (2, 48), (25, 50), (29, 32), (8, 9), (46, 48), (12, 25), (8, 18), (9, 17), (12, 34), (14, 31), (4, 30), (20, 47), (13, 17), (4, 48), (2, 32), (8, 48), (30, 48), (13, 44), (42, 50), (44, 47), (2, 50), (12, 18), (20, 31), (29, 34), (46, 50), (2, 4), (9, 19), (20, 49), (4, 32), (12, 45), (14, 42), (4, 41), (13, 19), (4, 50), (8, 32), (47, 48), (2, 25), (8, 41), (13, 37), (2, 34), (8, 50), (30, 50), (9, 49), (44, 49), (25, 45), (12, 20), (14, 17), (48, 49), (9, 12), (12, 29), (20, 42), (4, 25), (29, 45), (12, 38), (4, 34), (12, 47), (14, 44), (8, 25), (30, 34), (47, 50), (13, 30), (42, 45), (9, 42), (2, 45), (12, 13), (25, 47), (12, 22), (29, 38), (4, 18), (9, 14), (12, 31), (20, 44), (29, 47), (49, 50), (14, 37), (12, 49), (4, 45), (45, 46), (2, 20), (2, 29), (8, 45), (25, 31), (9, 44), (30, 45), (2, 38), (42, 47), (2, 47), (12, 15), (32, 48), (46, 47), (20, 37), (4, 20), (29, 49), (4, 29), (12, 42), (4, 38), (8, 20), (2, 13), (4, 47), (45, 48), (2, 22), (8, 38), (30, 38), (9, 37), (2, 31), (8, 47), (30, 47), (9, 46), (42, 49), (25, 42), (32, 41), (2, 49), (12, 17), (20, 30), (4, 13), (13, 46), (32, 50), (29, 42), (46, 49), (4, 22), (14, 32), (4, 31), (8, 13), (2, 15), (8, 31), (30, 31), (9, 30), (45, 50), (8, 49), (30, 49), (9, 48), (32, 34), (2, 42), (12, 19), (20, 32), (4, 15), (13, 48), (12, 37), (8, 15), (2, 8), (2, 17), (47, 49), (9, 32), (14, 46), (8, 42), (30, 42), (9, 41), (9, 50), (13, 32), (32, 45), (20, 25), (4, 8), (14, 18), (4, 17), (13, 50), (12, 30), (25, 49), (8, 17), (20, 46), (9, 25), (2, 19), (8, 44), (30, 44), (13, 25), (2, 37), (32, 38), (13, 34), (12, 14), (29, 30), (32, 47), (44, 46), (4, 19), (8, 19), (9, 18), (2, 12), (45, 47), (12, 44), (14, 41), (8, 37), (30, 37), (14, 50), (2, 30), (4, 49), (9, 45), (32, 49), (4, 12), (13, 45), (44, 48), (25, 44), (8, 12), (20, 41), (9, 20), (20, 50), (8, 30), (45, 49), (12, 46), (4, 42), (9, 38), (13, 20), (9, 47), (13, 29), (32, 42), (42, 44), (13, 38), (25, 37), (4, 14), (13, 47), (44, 50), (2, 44), (25, 46), (8, 14), (9, 13), (29, 46), (30, 32), (9, 31), (12, 48), (4, 44), (13, 22), (13, 31), (25, 30), (32, 44), (42, 46), (14, 47), (13, 49), (2, 46), (14, 20), (9, 15), (12, 32), (2, 9), (20, 45), (29, 48), (12, 41), (4, 37), (12, 50), (13, 15), (4, 46)]"
147,Borda,ATVA_1,50,5,"{'A': 103, 'B': 101, 'C': 101, 'D': 98, 'E': 97}","[0.72, 0.69, 1.0, 1.0, 0.69, 1.0, 0.53, 0.62, 0.41, 0.55, 0.58, 0.69, 0.74, 1.0, 0.65, 0.53, 0.74, 1.0, 0.79, 0.74, 0.46, 0.6, 0.46, 0.58, 1.0, 0.76, 1.0, 0.48, 0.48, 0.58, 0.76, 0.51, 0.79, 0.67, 0.53, 0.6, 1.0, 0.65, 0.76, 1.0, 0.53, 0.76, 0.72, 0.58, 0.62, 0.79, 0.41, 0.65, 1.0, 0.41]",34.81,"[1, 2, 5, 9, 10, 13, 17, 20, 23, 29, 32, 35, 39, 46, 47, 50]","[0.07, 0.07, 0.07, 0.06, 0.07, 0.09, 0.15, 0.11, 0.19, 0.12, 0.13, 0.07, 0.04, 0.04, 0.11, 0.15, 0.04, 0.1, 0.06, 0.04, 0.17, 0.13, 0.17, 0.13, 0.02, 0.07, 0.03, 0.16, 0.16, 0.11, 0.07, 0.14, 0.06, 0.1, 0.15, 0.11, 0.01, 0.09, 0.05, 0.08, 0.15, 0.07, 0.08, 0.13, 0.11, 0.04, 0.19, 0.09, 0.01, 0.19]",0.31000000000000005,"[(13, 33), (32, 46), (2, 39), (2, 48), (29, 32), (5, 10), (20, 29), (5, 19), (17, 21), (9, 17), (23, 34), (2, 11), (5, 28), (17, 30), (9, 26), (20, 47), (21, 46), (23, 43), (29, 50), (9, 35), (13, 17), (13, 26), (32, 39), (13, 35), (2, 32), (2, 41), (20, 22), (2, 50), (29, 34), (5, 12), (9, 10), (29, 43), (5, 21), (17, 23), (21, 39), (9, 19), (5, 30), (9, 28), (5, 39), (1, 17), (13, 19), (10, 29), (1, 26), (13, 28), (47, 48), (10, 38), (1, 35), (2, 34), (10, 47), (2, 43), (29, 36), (20, 33), (21, 32), (9, 12), (23, 29), (5, 23), (29, 45), (21, 41), (9, 21), (39, 46), (5, 32), (21, 50), (23, 47), (1, 10), (13, 21), (47, 50), (1, 28), (13, 30), (17, 46), (28, 46), (2, 36), (2, 45), (5, 7), (20, 26), (29, 38), (5, 16), (20, 35), (21, 34), (29, 47), (21, 43), (13, 23), (2, 20), (17, 39), (28, 39), (1, 30), (2, 29), (5, 46), (17, 48), (9, 44), (2, 38), (2, 47), (32, 48), (5, 9), (20, 28), (46, 47), (9, 16), (1, 5), (10, 17), (13, 16), (2, 13), (17, 32), (10, 26), (1, 23), (28, 32), (2, 22), (17, 41), (10, 35), (1, 32), (28, 41), (5, 48), (17, 50), (28, 50), (9, 46), (32, 41), (20, 21), (29, 33), (5, 11), (20, 30), (13, 46), (32, 50), (23, 35), (21, 47), (2, 15), (17, 34), (10, 28), (9, 30), (28, 34), (5, 41), (17, 43), (28, 43), (9, 39), (2, 33), (5, 50), (32, 34), (9, 48), (32, 43), (13, 39), (21, 22), (29, 35), (5, 13), (29, 48), (13, 48), (23, 28), (35, 48), (1, 9), (2, 8), (9, 23), (2, 17), (5, 34), (10, 30), (9, 32), (17, 36), (2, 26), (5, 43), (17, 45), (9, 41), (2, 35), (32, 36), (9, 50), (13, 32), (32, 45), (13, 41), (1, 48), (13, 50), (35, 50), (1, 2), (17, 20), (39, 50), (1, 11), (2, 10), (17, 29), (10, 23), (20, 46), (2, 19), (5, 36), (10, 32), (9, 34), (17, 38), (2, 28), (5, 45), (17, 47), (9, 43), (28, 47), (32, 38), (13, 34), (29, 30), (32, 47), (13, 43), (1, 50), (39, 43), (5, 20), (17, 22), (20, 39), (1, 13), (2, 12), (5, 29), (5, 38), (2, 21), (9, 36), (2, 30), (5, 47), (9, 45), (13, 36), (13, 45), (21, 28), (23, 50), (39, 45), (9, 11), (2, 5), (5, 22), (9, 20), (17, 33), (20, 50), (9, 29), (23, 46), (2, 23), (9, 38), (13, 20), (32, 33), (9, 47), (13, 29), (13, 38), (35, 38), (10, 48), (13, 47), (35, 47), (5, 15), (20, 34), (10, 11), (9, 13), (29, 46), (2, 7), (17, 26), (20, 43), (9, 22), (39, 47), (2, 16), (5, 33), (17, 35), (28, 35), (13, 22), (32, 35), (1, 29), (1, 38), (21, 23), (10, 50), (1, 47), (2, 46), (5, 8), (29, 39), (5, 17), (17, 19), (10, 13), (9, 15), (20, 36), (2, 9), (5, 26), (17, 28), (9, 24), (20, 45), (5, 35), (23, 32), (23, 41), (9, 33), (13, 15)]"
148,Borda,ATVA_1,50,5,"{'E': 120, 'B': 113, 'C': 99, 'D': 93, 'A': 75}","[0.69, 1.0, 0.74, 0.65, 0.46, 0.55, 1.0, 0.55, 0.51, 0.53, 1.0, 1.0, 1.0, 1.0, 0.55, 0.69, 0.79, 1.0, 0.53, 0.62, 0.55, 1.0, 1.0, 0.74, 0.48, 0.81, 0.65, 0.72, 1.0, 0.91, 0.41, 0.81, 0.86, 0.86, 0.48, 1.0, 0.48, 0.74, 0.79, 0.76, 0.58, 0.76, 0.91, 0.84, 1.0, 1.0, 0.69, 0.76, 0.86, 0.67]",37.980000000000004,[],"[0.09, 0.03, 0.04, 0.11, 0.17, 0.14, 0.0, 0.12, 0.14, 0.15, 0.01, 0.09, 0.05, 0.05, 0.12, 0.09, 0.04, 0.09, 0.13, 0.12, 0.13, 0.08, 0.09, 0.04, 0.16, 0.05, 0.09, 0.09, 0.05, 0.01, 0.19, 0.02, 0.04, 0.02, 0.17, 0.04, 0.17, 0.04, 0.06, 0.07, 0.11, 0.07, 0.01, 0.03, 0.01, 0.02, 0.07, 0.07, 0.02, 0.1]",0,
